Publish Date,Text
2023-03-20,招商证券北京车公庄西路营业部今日净买入300.73万
2023-03-20,飞亚达B(200026)龙虎榜数据(03-20)
2023-03-20,飞亚达Ｂ3月20日开盘涨幅达5%
2023-05-27,飞亚达Ｂ5月27日开盘涨幅达5%
2023-03-16,飞亚达Ｂ3月16日快速反弹
2023-03-15,飞亚达Ｂ3月15日盘中跌幅达5%
2023-03-14,飞亚达Ｂ3月14日快速反弹
2023-03-11,飞亚达Ｂ3月11日快速反弹
2023-03-09,飞亚达Ｂ3月9日快速反弹
2023-03-23,爱普生深圳撤厂背后：手表行业已陷多年颓势
